date,product_id,price,competitor_price,quantity_sold,cost_per_unit,promotion_flag,is_weekend,channel,region,year,month,day_of_week,day_of_year,log_quantity,log_price,log_competitor_price,sin_doy,cos_doy,product_A,product_B
2022-12-05,C,45.73,39.59,7,25,0,0,Online,North,2022,12,0,339,1.9600947840472698,3.822754537669964,3.678576561118039,-0.4327755925504317,0.9015016841318838,0,0
2022-12-06,C,55.91,55.5,7,25,0,0,Online,North,2022,12,1,340,1.9600947840472698,4.0237432550385535,4.0163830207523885,-0.41719360261231697,0.9088176373395028,0,0
2022-12-07,C,45.0,44.94,9,25,0,0,Online,North,2022,12,2,341,2.2082744135228043,3.8066624897703196,3.8053282667571833,-0.4014879892059737,0.9158642882672868,0,0
2022-12-08,C,65.11,58.49,6,25,1,0,Store,East,2022,12,3,342,1.8082887711792655,4.176078147248771,4.068855799454934,-0.38566340624360745,0.9226395488404875,0,0
2022-12-09,C,68.78,69.6,5,25,0,0,Online,South,2022,12,4,343,1.62924053973028,4.23091300500412,4.242764567340374,-0.3697245428906732,0.9291414114031743,0,0
2022-12-10,C,40.02,39.68,11,25,0,1,Online,South,2022,12,5,344,2.4069451083182885,3.6893793291555874,3.6808472824166723,-0.3536761221763721,0.935367949313148,0,0
2022-12-11,C,60.43,53.93,5,25,0,1,Online,West,2022,12,6,345,1.62924053973028,4.101485670373467,3.9876869093491356,-0.33752289959411347,0.941317317512847,0,0
2022-12-12,C,72.2,81.34,6,25,0,0,Online,East,2022,12,0,346,1.8082887711792655,4.279440045898781,4.398637900479079,-0.32126966169236515,0.946987753076075,0,0
2022-12-13,C,40.96,41.02,11,25,0,0,Store,North,2022,12,1,347,2.4069451083182885,3.7125959807312525,3.7140597526442347,-0.3049212246562894,0.9523775757303973,0,0
2022-12-14,C,53.78,61.78,8,25,0,0,Online,East,2022,12,2,348,2.0918640616783932,3.9849016508407185,4.123579687490436,-0.2884824328806098,0.9574851883550389,0,0
2022-12-15,C,57.67,62.0,7,25,0,0,Store,West,2022,12,3,349,1.9600947840472698,4.0547371076273215,4.127134385045092,-0.27195815753410524,0.9623090774541487,0,0
2022-12-16,C,69.01,77.22,6,25,0,0,Online,South,2022,12,4,350,1.8082887711792655,4.234251421632511,4.346658490836091,-0.2553532951161881,0.9668478136052773,0,0
2022-12-17,C,56.94,56.11,9,25,0,1,Online,East,2022,12,5,351,2.2082744135228043,4.041998081849892,4.0273140497628805,-0.23867276600594997,0.9711000518829505,0,0
2022-12-18,C,51.43,45.24,8,25,0,1,Online,North,2022,12,6,352,2.0918640616783932,3.940221659786825,3.81198165124792,-0.22192151300416674,0.9750645322571945,0,0
2022-12-19,C,59.67,59.7,6,25,0,0,Online,West,2022,12,0,353,1.8082887711792655,4.088829381533991,4.089332020398556,-0.20510449986861926,0.9787400799669153,0,0
2022-12-20,C,73.08,71.36,5,25,0,0,Store,East,2022,12,1,354,1.62924053973028,4.291554731509806,4.267737488271754,-0.1882267098432439,0.9821256058680006,0,0
2022-12-21,C,48.31,45.59,10,25,1,0,Online,East,2022,12,2,355,2.312535423847214,3.8776385785663154,3.8196883942253503,-0.1712931441814778,0.9852201067560606,0,0
2022-12-22,C,49.66,55.47,9,25,0,0,Online,East,2022,12,3,356,2.2082744135228043,3.9051997800800207,4.015842334067143,-0.154308820664281,0.9880226656636976,0,0
2022-12-23,C,59.45,59.46,7,25,0,0,Store,South,2022,12,4,357,1.9600947840472698,4.085135623136791,4.085303817569952,-0.13727877211326517,0.9905324521322227,0,0
2022-12-24,C,64.83,71.65,7,25,1,1,Store,West,2022,12,5,358,1.9600947840472698,4.171768459186905,4.271793154274181,-0.12020804489935275,0.9927487224577402,0,0
2022-12-25,C,53.6,55.77,10,25,0,1,Store,North,2022,12,6,359,2.312535423847214,3.9815490680767565,4.021236090401462,-0.10310169744743544,0.9946708199115211,0,0
2022-12-26,C,53.77,46.95,7,25,0,0,Store,West,2022,12,0,360,1.9600947840472698,3.9847156908215866,3.849083205654272,-0.0859647987374467,0.9962981749346077,0,0
2022-12-27,C,31.43,27.55,18,25,0,0,Store,North,2022,12,1,361,2.89591193827178,3.447762850809476,3.3160025355989236,-0.06880242680232064,0.9976303053065857,0,0
2022-12-28,C,50.84,53.43,10,25,1,0,Store,North,2022,12,2,362,2.312535423847214,3.928683446321253,3.97837238596968,-0.05161966722325418,0.9986668162884759,0,0
2022-12-29,C,65.7,56.79,6,25,0,0,Store,West,2022,12,3,363,1.8082887711792655,4.185098925490565,4.039360253889341,-0.034421611622745804,0.9994074007397048,0,0
2022-12-30,C,67.16,75.3,9,25,1,0,Online,West,2022,12,4,364,2.2082744135228043,4.20707783220934,4.321480134805848,-0.01721335615583528,0.9998518392091162,0,0
2022-12-31,C,40.29,41.91,14,25,0,1,Online,West,2022,12,5,365,2.6461747973841225,3.696103299203256,3.73552446193698,6.432490598706546e-16,1.0,0,0
2023-01-01,C,48.51,48.78,11,25,0,1,Online,East,2023,1,6,1,2.4069451083182885,3.8817699622571253,3.887320392787774,0.017213356155834685,0.9998518392091162,0,0
2023-01-02,C,49.8,51.6,8,25,0,0,Online,East,2023,1,0,2,2.0918640616783932,3.9080149840306073,3.9435216724875173,0.03442161162274574,0.9994074007397048,0,0
2023-01-03,C,30.0,26.47,17,25,0,0,Store,South,2023,1,1,3,2.8390784635086144,3.4011973816621555,3.27601201623901,0.051619667223253764,0.998666816288476,0,0
2023-01-04,C,67.07,71.19,10,25,1,0,Store,East,2023,1,2,4,2.312535423847214,4.205736850111646,4.265352359115782,0.06880242680231986,0.9976303053065857,0,0
2023-01-05,C,56.74,59.49,12,25,1,0,Store,South,2023,1,3,5,2.4932054526026954,4.038479429380705,4.085808231199814,0.08596479873744647,0.9962981749346078,0,0
2023-01-06,C,51.37,45.59,8,25,0,0,Online,South,2023,1,4,6,2.0918640616783932,3.9390543444791764,3.8196883942253503,0.10310169744743485,0.9946708199115211,0,0
2023-01-07,C,50.09,48.12,12,25,0,1,Store,South,2023,1,5,7,2.4932054526026954,3.9138213873695253,3.873697891106478,0.1202080448993527,0.9927487224577402,0,0
2023-01-08,C,59.74,53.7,11,25,1,1,Store,West,2023,1,6,8,2.4069451083182885,4.090001812787964,3.983413001514819,0.13727877211326478,0.9905324521322229,0,0
2023-01-09,C,58.55,53.79,7,25,0,0,Store,West,2023,1,0,9,1.9600947840472698,4.069881090043726,3.985087576285151,0.15430882066428117,0.9880226656636976,0,0
2023-01-10,C,49.2,53.86,12,25,1,0,Store,East,2023,1,1,10,2.4932054526026954,3.8958936234982624,3.9863880873834527,0.1712931441814776,0.9852201067560606,0,0
2023-01-11,C,41.68,41.76,12,25,0,0,Online,North,2023,1,2,11,2.4932054526026954,3.7300213974451113,3.731938943574383,0.1882267098432442,0.9821256058680006,0,0
2023-01-12,C,53.06,54.33,9,25,0,0,Online,East,2023,1,3,12,2.2082744135228043,3.971423348709594,3.9950765605634317,0.2051044998686192,0.9787400799669153,0,0
2023-01-13,C,43.24,46.03,13,25,0,0,Online,South,2023,1,4,13,2.5726122302071057,3.7667659927710075,3.82929335782915,0.22192151300416552,0.9750645322571948,0,0
2023-01-14,C,55.21,60.47,9,25,0,1,Store,North,2023,1,5,14,2.2082744135228043,4.011144096295953,4.1021473742851216,0.2386727660059501,0.9711000518829505,0,0
2023-01-15,C,49.91,49.43,12,25,0,1,Online,West,2023,1,6,15,2.4932054526026954,3.9102213834815176,3.9005575273188677,0.255353295116187,0.9668478136052775,0,0
2023-01-16,C,37.54,37.1,13,25,0,0,Online,North,2023,1,0,16,2.5726122302071057,3.6254070311583626,3.6136169696133895,0.2719581575341055,0.9623090774541486,0,0
2023-01-17,C,30.0,25.65,13,25,0,0,Online,South,2023,1,1,17,2.5726122302071057,3.4011973816621555,3.2445435716167785,0.288482432880609,0.9574851883550393,0,0
2023-01-18,C,53.48,47.85,8,25,0,0,Online,South,2023,1,2,18,2.0918640616783932,3.9793077522337423,3.8680711178989635,0.30492122465628907,0.9523775757303974,0,0
2023-01-19,C,40.99,47.07,15,25,0,0,Online,West,2023,1,3,19,2.714694743820879,3.7133281345162463,3.851635855413051,0.3212696616923644,0.9469877530760753,0,0
2023-01-20,C,45.76,46.76,13,25,1,0,Online,West,2023,1,4,20,2.5726122302071057,3.8234103470715426,3.8450281366038674,0.3375228995941133,0.9413173175128471,0,0
2023-01-21,C,30.0,34.26,26,25,1,1,Store,West,2023,1,5,21,3.261935314328648,3.4011973816621555,3.5339784928959737,0.3536761221763716,0.9353679493131483,0,0
2023-01-22,C,60.42,54.11,9,25,0,1,Store,South,2023,1,6,22,2.2082744135228043,4.101320175958526,3.991019011654644,0.3697245428906731,0.9291414114031743,0,0
2023-01-23,C,60.15,53.21,9,25,0,0,Online,South,2023,1,0,23,2.2082744135228043,4.096841442420688,3.9742463486082777,0.38566340624360707,0.9226395488404876,0,0
2023-01-24,C,46.84,46.64,15,25,1,0,Online,North,2023,1,1,24,2.714694743820879,3.8467375387295166,3.842458542042237,0.401487989205973,0.9158642882672872,0,0
2023-01-25,C,43.33,44.51,16,25,1,0,Online,East,2023,1,2,25,2.7788192719904172,3.768845235751818,3.795713883027763,0.4171936026123168,0.9088176373395029,0,0
2023-01-26,C,36.53,32.4,15,25,0,0,Online,South,2023,1,3,26,2.714694743820879,3.5981338408071912,3.4781584227982836,0.4327755925504312,0.901501684131884,0,0
2023-01-27,C,44.42,45.76,12,25,0,0,Store,North,2023,1,4,27,2.4932054526026954,3.7936898184662815,3.8234103470715426,0.4482293417404106,0.893918596519257,0,0
2023-01-28,C,38.1,38.28,17,25,0,1,Online,North,2023,1,5,28,2.8390784635086144,3.6402142821326553,3.6449275665847534,0.4635502709028509,0.886070621534138,0,0
2023-01-29,C,54.03,57.85,12,25,0,1,Store,South,2023,1,6,29,2.4932054526026954,3.9895394478559743,4.0578534536396855,0.47873384011578846,0.8779600847008882,0,0
2023-01-30,C,56.44,55.94,9,25,0,0,Online,North,2023,1,0,30,2.2082744135228043,4.033178126984613,4.024279687773814,0.4937755501599772,0.869589389346611,0,0
2023-01-31,C,38.54,39.8,17,25,1,0,Online,South,2023,1,1,31,2.8390784635086144,3.6516966629862204,3.6838669122903918,0.5086709438521044,0.8609610158889943,0,0
2023-02-01,C,39.37,37.48,14,25,0,0,Store,North,2023,2,2,32,2.6461747973841225,3.673004104955646,3.6238074573702215,0.5234156073655503,0.8520775211013093,0,0
2023-02-02,C,72.35,71.92,8,25,0,0,Online,East,2023,2,3,33,2.0918640616783932,4.281515453077493,4.275554390163365,0.5380051715382996,0.8429415373547828,0,0
2023-02-03,C,33.13,33.22,16,25,0,0,Online,West,2023,2,4,34,2.7788192719904172,3.5004392163118045,3.503152104185149,0.5524353131676196,0.8335557718385699,0,0
2023-02-04,C,42.42,36.35,12,25,0,1,Store,North,2023,2,5,35,2.4932054526026954,3.7476199491365363,3.5931942039795284,0.5667017562911176,0.8239230057575542,0,0
2023-02-05,C,59.42,55.33,11,25,0,1,Store,North,2023,2,6,36,2.4069451083182885,4.084630870034462,4.013315256910018,0.5808002734538009,0.8140460935082178,0,0
2023-02-06,C,31.72,28.08,21,25,0,0,Store,South,2023,2,0,37,3.0492730404820207,3.456947396766647,3.3350575791576103,0.5947266869607634,0.8039279618328213,0,0
2023-02-07,C,57.84,63.57,13,25,1,0,Online,West,2023,2,1,38,2.5726122302071057,4.057680577850509,4.152141660948318,0.6084768701151261,0.7935716089521474,0,0
2023-02-08,C,44.82,49.08,15,25,0,0,Store,East,2023,2,2,39,2.714694743820879,3.802654468372781,3.8934516198427107,0.6220467484408675,0.7829801036770629,0,0
2023-02-09,C,36.53,37.15,22,25,1,0,Online,East,2023,2,3,40,3.095577608523707,3.5981338408071912,3.6149637711637683,0.6354323008901774,0.7721565844991642,0,0
2023-02-10,C,62.94,54.97,8,25,0,0,Online,South,2023,2,4,41,2.0918640616783932,4.142181891636261,4.006787581872569,0.6486295610349814,0.7611042586607747,0,0
2023-02-11,C,62.62,66.85,13,25,1,1,Online,North,2023,2,5,42,2.5726122302071057,4.1370847158982595,4.202451303547952,0.6616346182422783,0.7498264012045686,0,0
2023-02-12,C,55.29,54.75,12,25,0,1,Store,South,2023,2,6,43,2.4932054526026954,4.012592060349841,4.00277736869661,0.6744436188329455,0.7383263540031065,0,0
2023-02-13,C,46.15,47.34,16,25,1,0,Online,South,2023,2,0,44,2.7788192719904172,3.8318969609488613,3.857355604085838,0.6870527672236669,0.7266075247685656,0,0
2023-02-14,C,41.29,46.96,14,25,0,0,Online,South,2023,2,1,45,2.6461747973841225,3.720620339897999,3.849296175519841,0.6994583270516471,0.7146733860429609,0,0
2023-02-15,C,54.74,59.82,12,25,1,0,Store,South,2023,2,2,46,2.4932054526026954,4.002594703612533,4.091340053201802,0.7116566222817746,0.702527474169157,0,0
2023-02-16,C,56.91,50.48,8,25,0,0,Store,West,2023,2,3,47,2.0918640616783932,4.041471072615033,3.9215772182329576,0.7236440382959124,0.6901733882429719,0,0
2023-02-17,C,44.14,44.32,15,25,0,0,Online,East,2023,2,4,48,2.714694743820879,3.7873664008285903,3.7914360424390283,0.7354170229639855,0.6776147890466889,0,0
2023-02-18,C,53.45,48.92,12,25,0,1,Online,North,2023,2,5,49,2.4932054526026954,3.9787466374710543,3.890186310818972,0.7469720876965552,0.6648553979642865,0,0
2023-02-19,C,63.87,63.03,10,25,0,1,Store,East,2023,2,6,50,2.312535423847214,4.1568497675734974,4.143610803525019,0.7583058084785625,0.6518989958787126,0,0
2023-02-20,C,64.03,68.16,11,25,1,0,Online,South,2023,2,0,51,2.4069451083182885,4.159351723530711,4.221857882521061,0.7694148268839378,0.6387494220515272,0,0
2023-02-21,C,65.76,73.23,10,25,0,0,Online,South,2023,2,1,52,2.312535423847214,4.186011750747925,4.2936051730729785,0.7802958510707755,0.6254105729852463,0,0
2023-02-22,C,42.63,37.39,21,25,1,0,Online,South,2023,2,2,53,3.0492730404820207,3.752558230777119,3.6214032889890224,0.7909456567567772,0.6118864012687243,0,0
2023-02-23,C,41.09,46.53,16,25,0,0,Store,East,2023,2,3,54,2.7788192719904172,3.7157647828953184,3.8400972658565573,0.8013610881746766,0.5981809144059164,0,0
2023-02-24,C,53.98,46.89,10,25,0,0,Online,East,2023,2,4,55,2.312535423847214,3.9886136075898584,3.847804433101495,0.8115390590073611,0.5842981736283683,0,0
2023-02-25,C,67.04,64.94,9,25,0,1,Online,West,2023,2,5,56,2.2082744135228043,4.205289456173828,4.1734637666747,0.8214765533024142,0.5702422926917871,0,0
2023-02-26,C,55.44,51.07,14,25,0,1,Online,North,2023,2,6,57,2.6461747973841225,4.015301354881648,3.9331972406595526,0.8311706263658079,0.5560174366570446,0,0
2023-02-27,C,56.98,61.93,15,25,1,0,Online,South,2023,2,0,58,2.714694743820879,4.0427003290697625,4.1260047149499695,0.8406184056344782,0.5416278206559814,0,0
2023-02-28,C,30.39,30.63,23,25,0,0,Store,West,2023,2,1,59,3.139832617527748,3.414113606928702,3.421979920844684,0.8498170915275278,0.5270777086423722,0,0
2023-03-01,C,35.82,36.16,25,25,1,0,Online,East,2023,3,2,60,3.2228678461377385,3.578506396632566,3.5879535355239756,0.8587639582758029,0.5123714121284237,0,0
2023-03-02,C,30.0,26.01,22,25,0,0,Store,East,2023,3,3,61,3.095577608523707,3.4011973816621555,3.25848107946056,0.8674563547295968,0.49751328890718066,0,0
2023-03-03,C,47.44,45.98,16,25,1,0,Store,North,2023,3,4,62,2.7788192719904172,3.85946575468947,3.8282065193350356,0.8758917051442429,0.48250774176121847,0,0
2023-03-04,C,37.35,31.96,19,25,0,1,Store,South,2023,3,5,63,2.9496883350525844,3.6203329115788265,3.464485120898074,0.8840675099433636,0.46735921715800227,0,0
2023-03-05,C,59.45,58.13,11,25,0,1,Store,West,2023,3,6,64,2.4069451083182885,4.085135623136791,4.062681881713259,0.8919813464595485,0.45207220393230435,0,0
2023-03-06,C,69.4,66.65,9,25,0,0,Online,East,2023,3,0,65,2.2082744135228043,4.239886867512759,4.199455046624718,0.8996308696522433,0.43665123195606403,0,0
2023-03-07,C,49.83,44.35,14,25,1,0,Online,South,2023,3,1,66,2.6461747973841225,3.908617212293313,3.7921127087555884,0.9070138128026359,0.4211008707960896,0,0
2023-03-08,C,56.24,55.67,16,25,1,0,Store,West,2023,3,2,67,2.7788192719904172,4.029628247502409,4.019441402195416,0.9141279881853337,0.40542572835999735,0,0
2023-03-09,C,40.72,35.81,16,25,0,0,Store,South,2023,3,3,68,2.7788192719904172,3.7067193722422673,3.5782271840103412,0.9209712877166346,0.38963044953078796,0,0
2023-03-10,C,64.92,63.52,8,25,0,0,Store,North,2023,3,4,69,2.0918640616783932,4.17315574264639,4.1513548169388805,0.9275416835791966,0.37371971479046906,0,0
2023-03-11,C,55.22,56.38,15,25,0,1,Online,West,2023,3,5,70,2.714694743820879,4.011325206502009,4.032114485685967,0.9338372288229252,0.35769823883312546,0,0
2023-03-12,C,49.74,47.64,14,25,0,1,Store,North,2023,3,6,71,2.6461747973841225,3.9068094383752587,3.8636727444870993,0.9398560579418954,0.3415707691678556,0,0
2023-03-13,C,46.67,40.17,12,25,0,0,Store,East,2023,3,0,72,2.4932054526026954,3.8431015599617244,3.693120448371191,0.9455963874271426,0.3253420847119801,0,0
2023-03-14,C,36.01,36.43,19,25,0,0,Online,South,2023,3,1,73,2.9496883350525844,3.583796677660784,3.5953926110204724,0.9510565162951535,0.30901699437494745,0,0
2023-03-15,C,41.17,41.1,17,25,0,0,Online,West,2023,3,2,74,2.8390784635086144,3.7177098357818132,3.716008121502189,0.9562348265919056,0.29260033563334836,0,0
2023-03-16,C,54.58,46.94,12,25,0,0,Store,East,2023,3,3,75,2.4932054526026954,3.9996675152801924,3.8488701904228773,0.9611297838723007,0.27609697309746883,0,0
2023-03-17,C,60.3,63.85,15,25,1,0,Online,North,2023,3,4,76,2.714694743820879,4.09933210373314,4.156536582478548,0.9657399376548549,0.2595117970697999,0,0
2023-03-18,C,59.23,61.82,13,25,0,1,Online,North,2023,3,5,77,2.5726122302071057,4.0814281702888735,4.124226936703971,0.970063921851507,0.2428497220959356,0,0
2023-03-19,C,48.03,54.77,17,25,0,1,Online,East,2023,3,6,78,2.8390784635086144,3.871825815676733,4.00314259879563,0.9741004551724205,0.22611568550828828,0,0
2023-03-20,C,55.2,63.33,14,25,1,0,Store,West,2023,3,0,79,2.6461747973841225,4.01096295328305,4.148359150528339,0.9778483415056568,0.20931464596304847,0,0
2023-03-21,C,41.6,47.67,15,25,0,0,Store,North,2023,3,1,80,2.714694743820879,3.728100167267218,3.864302269216734,0.9813064702716093,0.19245158197082998,0,0
2023-03-22,C,32.54,34.64,27,25,1,0,Store,East,2023,3,2,81,3.299533727885655,3.482470101790892,3.5450090836942345,0.9844738167520922,0.1755314904214282,0,0
2023-03-23,C,67.85,70.39,10,25,0,0,Online,South,2023,3,3,82,2.312535423847214,4.217299386280878,4.25405120762004,0.9873494423939864,0.15855938510313478,0,0
2023-03-24,C,57.55,65.33,11,25,0,0,Store,North,2023,3,4,83,2.4069451083182885,4.0526541351678915,4.179451348852659,0.989932495087353,0.141540295217043,0,0
2023-03-25,C,36.04,39.23,23,25,0,1,Store,North,2023,3,5,84,3.139832617527748,3.584629432740137,3.6694417602214613,0.9922222094179323,0.12447926388678915,0,0
2023-03-26,C,54.59,60.31,16,25,0,1,Online,South,2023,3,6,85,2.7788192719904172,3.9998507157936665,4.099497927462895,0.994217906893952,0.10738134666416309,0,0
2023-03-27,C,51.48,51.17,14,25,0,0,Store,West,2023,3,0,86,2.6461747973841225,3.941193382727926,3.9351534228170006,0.995918996147179,0.09025161003104117,0,0
2023-03-28,C,57.48,56.2,12,25,0,0,Online,East,2023,3,1,87,2.4932054526026954,4.051437061210824,4.028916756899646,0.9973249731081555,0.07309512989807777,0,0
2023-03-29,C,42.7,39.11,18,25,1,0,Store,West,2023,3,2,88,2.89591193827178,3.754198920234579,3.666378188767423,0.9984354211555643,0.055916990100603484,0,0
2023-03-30,C,56.07,58.59,13,25,1,0,Store,East,2023,3,3,89,2.5726122302071057,4.026600910135581,4.070564033556697,0.9992500112396835,0.03872228089217446,0,0
2023-03-31,C,66.36,74.34,9,25,0,0,Online,East,2023,3,4,90,2.2082744135228043,4.195094465322244,4.308649164869106,0.9997685019798909,0.021516097436222254,0,0
2023-04-01,C,44.37,46.74,18,25,0,1,Online,East,2023,4,5,91,2.89591193827178,3.792563565390818,3.844600329110712,0.9999907397361901,0.004303538296244289,0,0
2023-04-02,C,58.23,55.6,12,25,0,1,Online,North,2023,4,6,92,2.4932054526026954,4.064400685849028,4.018183201256536,0.9999166586547379,-0.01291029607500882,0,0
2023-04-03,C,50.67,45.02,13,25,0,0,Online,West,2023,4,0,93,2.5726122302071057,3.9253340194878183,3.8071068354785864,0.9995462806873573,-0.030120304846908114,0,0
2023-04-04,C,44.06,41.46,11,25,0,0,Online,West,2023,4,1,94,2.4069451083182885,3.785552341374197,3.7247291070076334,0.9988797155850336,-0.04732138832243185,0,0
2023-04-05,C,39.33,33.92,17,25,0,0,Store,South,2023,4,2,95,2.8390784635086144,3.671987586443718,3.5240048109237025,0.9979171608653922,-0.06450844944931623,0,0
2023-04-06,C,66.62,60.49,9,25,0,0,Store,South,2023,4,3,96,2.2082744135228043,4.199004832765533,4.102478062118823,0.9966589017541702,-0.08167639533042241,0,0
2023-04-07,C,50.27,46.47,12,25,0,0,Online,South,2023,4,4,97,2.4932054526026954,3.917408477704484,3.8388069430968867,0.9951053111006976,-0.09882013873287143,0,0
2023-04-08,C,52.46,45.83,14,25,0,1,Store,West,2023,4,5,98,2.6461747973841225,3.9600509744387278,3.8249388985210326,0.9932568492674143,-0.11593459959550041,0,0
2023-04-09,C,33.95,30.7,26,25,0,1,Store,West,2023,4,6,99,3.261935314328648,3.5248888540047054,3.4242626545931514,0.9911140639934547,-0.1330147065341959,0,0
2023-04-10,C,53.53,58.16,14,25,0,0,Online,East,2023,4,0,100,2.6461747973841225,3.98024224440529,4.063197833225264,0.9886775902323405,-0.1500553983446526,0,0
2023-04-11,C,63.34,70.45,12,25,1,0,Online,South,2023,4,1,101,2.4932054526026954,4.148517041110494,4.254903238344689,0.9859481499638304,-0.16705162550211924,0,0
2023-04-12,C,47.24,41.78,16,25,1,0,Online,North,2023,4,2,102,2.7788192719904172,3.8552409913291616,3.7324177561284198,0.9829265519799822,-0.18399835165768005,0,0
2023-04-13,C,64.25,60.92,9,25,0,0,Store,West,2023,4,3,103,2.2082744135228043,4.162781723775329,4.109561528026961,0.9796136916454901,-0.20089055513063506,0,0
2023-04-14,C,58.75,55.32,11,25,0,0,Store,North,2023,4,4,104,2.4069451083182885,4.073291153024268,4.013134506796558,0.9760105506323683,-0.21772323039653177,0,0
2023-04-15,C,60.57,63.68,11,25,0,1,Store,North,2023,4,5,105,2.4069451083182885,4.103799720992856,4.1538705415361274,0.9721181966290613,-0.23449138957040985,0,0
2023-04-16,C,61.14,69.65,18,25,1,1,Online,East,2023,4,6,106,2.89591193827178,4.113166316462689,4.243482700225814,0.9679377830240642,-0.25119006388481935,0,0
2023-04-17,C,60.28,67.96,10,25,0,0,Online,South,2023,4,0,107,2.312535423847214,4.099000373758295,4.2189192968037315,0.9634705485641488,-0.2678143051621742,0,0
2023-04-18,C,62.78,68.33,10,25,0,0,Online,North,2023,4,1,108,2.312535423847214,4.139636551413807,4.224348908792687,0.9587178169872964,-0.2843591872810034,0,0
2023-04-19,C,43.87,38.15,14,25,0,0,Online,East,2023,4,2,109,2.6461747973841225,3.7812307151781224,3.641525757730466,0.9536809966304457,-0.30081980763566735,0,0
2023-04-20,C,48.97,44.04,11,25,0,0,Store,East,2023,4,3,110,2.4069451083182885,3.891207865714226,3.785098311854479,0.9483615800121715,-0.3171912885891061,0,0
2023-04-21,C,65.06,70.09,10,25,0,0,Online,West,2023,4,4,111,2.312535423847214,4.175309921045206,4.249780130512233,0.9427611433904207,-0.3334687789181868,0,0
2023-04-22,C,48.96,51.29,14,25,0,1,Online,North,2023,4,5,112,2.6461747973841225,3.8910036382040705,3.937495801401177,0.9368813462954315,-0.3496474552512284,0,0
2023-04-23,C,66.63,67.64,11,25,0,1,Online,South,2023,4,6,113,2.4069451083182885,4.199154926574446,4.21419952403038,0.9307239310379795,-0.36572252349726897,0,0
2023-04-24,C,60.68,55.72,11,25,0,0,Online,South,2023,4,0,114,2.4069451083182885,4.105614154480332,4.020339148911605,0.9242907221930934,-0.3816892202666588,0,0
2023-04-25,C,40.65,42.74,24,25,1,0,Store,West,2023,4,1,115,3.1822118404966093,3.7049988359938197,3.755135249891002,0.9175836260593937,-0.39754281428255595,0,0
2023-04-26,C,56.49,54.2,10,25,0,0,Online,North,2023,4,2,116,2.312535423847214,4.034063631337171,3.9926809084456005,0.9106046300942163,-0.4132786077829042,0,0
2023-04-27,C,53.75,57.64,11,25,0,0,Online,West,2023,4,3,117,2.4069451083182885,3.984343667007772,4.054216771131322,0.9033558023246845,-0.4288919379124835,0,0
2023-04-28,C,46.77,53.71,16,25,0,0,Online,North,2023,4,4,118,2.7788192719904172,3.845241971737795,3.983599203917368,0.895839290734909,-0.4443781781046132,0,0
2023-04-29,C,47.14,49.4,15,25,0,1,Online,East,2023,4,5,119,2.714694743820879,3.853121897507985,3.899950424193877,0.8880573226294932,-0.45973273945210397,0,0
2023-04-30,C,47.52,54.03,14,25,0,1,Store,South,2023,4,6,120,2.6461747973841225,3.8611506750543896,3.9895394478559743,0.8800122039735357,-0.47495107206704995,0,0
2023-05-01,C,45.6,49.23,13,25,0,0,Online,North,2023,5,0,121,2.5726122302071057,3.8199077165203406,3.8965031937701093,0.8717063187093218,-0.49002866642905923,0,0
2023-05-02,C,37.56,37.24,17,25,0,0,Online,West,2023,5,1,122,2.8390784635086144,3.6259396543400624,3.617383452408866,0.8631421280499114,-0.5049610547215204,0,0
2023-05-03,C,41.13,42.89,16,25,0,0,Online,North,2023,5,2,123,2.7788192719904172,3.716737782242333,3.758638698528789,0.854322169749827,-0.5197438121555155,0,0
2023-05-04,C,42.91,37.26,15,25,0,0,Store,East,2023,5,3,124,2.714694743820879,3.7591048990034333,3.6179203651734424,0.8452490573530633,-0.5343725582809787,0,0
2023-05-05,C,49.48,54.78,12,25,0,0,Online,East,2023,5,4,125,2.4932054526026954,3.901568547524287,4.0033251638349325,0.835925479418637,-0.548842958284719,0,0
2023-05-06,C,35.69,30.76,21,25,0,1,Online,West,2023,5,5,126,3.0492730404820207,3.574870537502069,3.4262151446374434,0.8263541987239096,-0.5631507242749186,0,0
2023-05-07,C,62.49,65.48,11,25,0,1,Store,East,2023,5,6,127,2.4069451083182885,4.135006543940991,4.181744752502934,0.8165380514459161,-0.5772916165517272,0,0
2023-05-08,C,58.33,63.78,13,25,0,0,Online,South,2023,5,0,128,2.5726122302071057,4.066116540765546,4.155439661581911,0.8064799463209448,-0.5912614448635781,0,0
2023-05-09,C,68.22,68.31,8,25,0,0,Online,East,2023,5,1,129,2.0918640616783932,4.2227377769905,4.224056168743758,0.7961828637826158,-0.6050560696488488,0,0
2023-05-10,C,45.33,42.95,11,25,0,0,Online,West,2023,5,2,130,2.4069451083182885,3.813969064952758,3.7600366484302645,0.7856498550787145,-0.6186714032625031,0,0
2023-05-11,C,45.23,47.84,13,25,0,0,Online,North,2023,5,3,131,2.5726122302071057,3.8117605834897517,3.867862109642376,0.7748840413670407,-0.6321034111873487,0,0
2023-05-12,C,55.28,50.81,11,25,0,0,Online,North,2023,5,4,132,2.4069451083182885,4.012411179459415,3.9280931856056407,0.7638886127905428,-0.6453481132295501,0,0
2023-05-13,C,50.05,48.01,16,25,0,1,Online,East,2023,5,5,133,2.7788192719904172,3.9130225057612296,3.8714093225428488,0.7526668275320084,-0.6584015846980488,0,0
