date,product_id,price,competitor_price,quantity_sold,cost_per_unit,promotion_flag,is_weekend,channel,region,year,month,day_of_week,day_of_year
2021-10-25,C,52.5,55.24,6,25,0,0,Online,West,2021,10,0,298
2021-10-26,C,63.23,61.93,4,25,0,0,Online,North,2021,10,1,299
2021-10-27,C,54.75,58.95,6,25,0,0,Online,West,2021,10,2,300
2021-10-28,C,66.71,60.81,5,25,0,0,Store,East,2021,10,3,301
2021-10-29,C,67.72,67.94,3,25,0,0,Store,North,2021,10,4,302
2021-10-30,C,56.46,59.3,9,25,1,1,Store,West,2021,10,5,303
2021-10-31,C,36.16,36.67,13,25,1,1,Online,South,2021,10,6,304
2021-11-01,C,51.33,47.5,6,25,0,0,Store,North,2021,11,0,305
2021-11-02,C,48.89,52.45,7,25,0,0,Online,South,2021,11,1,306
2021-11-03,C,35.56,30.95,9,25,0,0,Store,West,2021,11,2,307
2021-11-04,C,58.33,60.69,7,25,1,0,Store,West,2021,11,3,308
2021-11-05,C,47.06,52.44,7,25,0,0,Store,West,2021,11,4,309
2021-11-06,C,51.58,50.13,7,25,0,1,Store,South,2021,11,5,310
2021-11-07,C,62.32,60.15,6,25,0,1,Store,East,2021,11,6,311
2021-11-08,C,55.84,48.57,5,25,0,0,Store,East,2021,11,0,312
2021-11-09,C,60.96,66.0,5,25,0,0,Store,West,2021,11,1,313
2021-11-10,C,60.93,54.55,5,25,0,0,Online,East,2021,11,2,314
2021-11-11,C,48.05,42.29,6,25,0,0,Online,South,2021,11,3,315
2021-11-12,C,30.0,28.88,11,25,0,0,Online,West,2021,11,4,316
2021-11-13,C,44.04,41.96,9,25,0,1,Online,East,2021,11,5,317
2021-11-14,C,60.55,60.08,8,25,1,1,Online,West,2021,11,6,318
2021-11-15,C,46.69,48.02,8,25,0,0,Online,East,2021,11,0,319
2021-11-16,C,52.21,52.02,6,25,0,0,Store,West,2021,11,1,320
2021-11-17,C,69.12,59.3,5,25,0,0,Online,North,2021,11,2,321
2021-11-18,C,53.96,49.52,6,25,0,0,Online,East,2021,11,3,322
2021-11-19,C,38.96,42.06,10,25,0,0,Store,South,2021,11,4,323
2021-11-20,C,53.11,51.8,9,25,1,1,Online,North,2021,11,5,324
2021-11-21,C,63.9,55.0,7,25,0,1,Store,West,2021,11,6,325
2021-11-22,C,56.3,63.91,6,25,0,0,Store,West,2021,11,0,326
2021-11-23,C,46.24,39.69,7,25,0,0,Online,East,2021,11,1,327
2021-11-24,C,46.98,41.62,9,25,1,0,Online,West,2021,11,2,328
2021-11-25,C,53.43,59.05,8,25,1,0,Online,West,2021,11,3,329
2021-11-26,C,30.0,29.16,12,25,0,0,Store,North,2021,11,4,330
2021-11-27,C,62.74,61.79,5,25,0,1,Online,North,2021,11,5,331
2021-11-28,C,43.31,48.11,11,25,0,1,Online,East,2021,11,6,332
2021-11-29,C,52.93,49.84,8,25,1,0,Store,West,2021,11,0,333
2021-11-30,C,59.0,60.11,6,25,0,0,Online,West,2021,11,1,334
2021-12-01,C,50.78,43.32,8,25,0,0,Online,North,2021,12,2,335
2021-12-02,C,57.64,49.79,6,25,0,0,Online,East,2021,12,3,336
2021-12-03,C,41.97,40.44,10,25,1,0,Store,West,2021,12,4,337
2021-12-04,C,42.16,35.95,10,25,0,1,Online,North,2021,12,5,338
2021-12-05,C,30.0,32.66,15,25,0,1,Online,North,2021,12,6,339
2021-12-06,C,56.71,53.02,8,25,1,0,Online,South,2021,12,0,340
2021-12-07,C,47.75,46.41,10,25,1,0,Store,East,2021,12,1,341
2021-12-08,C,49.65,56.65,8,25,0,0,Store,West,2021,12,2,342
2021-12-09,C,54.51,61.34,6,25,0,0,Online,South,2021,12,3,343
2021-12-10,C,48.03,52.14,11,25,1,0,Store,East,2021,12,4,344
2021-12-11,C,55.14,51.19,7,25,0,1,Online,West,2021,12,5,345
2021-12-12,C,58.41,55.2,6,25,0,1,Store,South,2021,12,6,346
2021-12-13,C,44.04,48.0,10,25,0,0,Store,South,2021,12,0,347
2021-12-14,C,59.92,67.77,7,25,0,0,Online,South,2021,12,1,348
2021-12-15,C,36.5,31.9,12,25,0,0,Store,East,2021,12,2,349
2021-12-16,C,48.89,53.01,9,25,0,0,Online,West,2021,12,3,350
2021-12-17,C,53.27,60.24,10,25,1,0,Store,East,2021,12,4,351
2021-12-18,C,41.39,44.35,12,25,0,1,Online,North,2021,12,5,352
2021-12-19,C,55.16,58.33,9,25,0,1,Store,North,2021,12,6,353
2021-12-20,C,60.23,56.95,6,25,0,0,Store,North,2021,12,0,354
2021-12-21,C,43.96,45.33,12,25,1,0,Store,South,2021,12,1,355
2021-12-22,C,55.22,50.12,6,25,0,0,Online,West,2021,12,2,356
2021-12-23,C,57.59,59.08,7,25,0,0,Store,North,2021,12,3,357
2021-12-24,C,53.24,60.92,8,25,0,0,Online,West,2021,12,4,358
2021-12-25,C,49.89,43.27,12,25,1,1,Online,North,2021,12,5,359
2021-12-26,C,30.03,32.42,18,25,0,1,Online,North,2021,12,6,360
2021-12-27,C,52.15,50.48,8,25,0,0,Online,South,2021,12,0,361
2021-12-28,C,41.84,36.55,12,25,0,0,Online,West,2021,12,1,362
2021-12-29,C,63.45,65.31,8,25,1,0,Online,South,2021,12,2,363
2021-12-30,C,32.46,34.15,19,25,0,0,Store,East,2021,12,3,364
2021-12-31,C,48.86,47.42,9,25,0,0,Store,West,2021,12,4,365
2022-01-01,C,57.8,60.3,8,25,0,1,Online,South,2022,1,5,1
2022-01-02,C,45.44,50.74,13,25,0,1,Online,West,2022,1,6,2
2022-01-03,C,58.65,64.44,8,25,0,0,Online,West,2022,1,0,3
2022-01-04,C,44.54,48.67,15,25,1,0,Online,South,2022,1,1,4
2022-01-05,C,63.35,63.12,7,25,0,0,Online,South,2022,1,2,5
2022-01-06,C,46.17,52.16,11,25,0,0,Store,South,2022,1,3,6
2022-01-07,C,51.3,49.09,8,25,0,0,Online,East,2022,1,4,7
2022-01-08,C,61.02,65.65,8,25,0,1,Online,North,2022,1,5,8
2022-01-09,C,46.42,50.48,11,25,0,1,Online,East,2022,1,6,9
2022-01-10,C,51.06,52.77,10,25,0,0,Store,West,2022,1,0,10
2022-01-11,C,44.3,49.35,11,25,0,0,Store,West,2022,1,1,11
2022-01-12,C,50.51,51.98,8,25,0,0,Online,South,2022,1,2,12
2022-01-13,C,49.97,51.06,10,25,0,0,Store,South,2022,1,3,13
2022-01-14,C,55.14,49.67,13,25,1,0,Online,East,2022,1,4,14
2022-01-15,C,56.77,64.79,11,25,0,1,Store,West,2022,1,5,15
2022-01-16,C,55.47,48.31,11,25,0,1,Online,West,2022,1,6,16
2022-01-17,C,38.62,40.62,12,25,0,0,Online,South,2022,1,0,17
2022-01-18,C,64.81,69.13,10,25,1,0,Store,West,2022,1,1,18
2022-01-19,C,58.26,58.96,9,25,0,0,Online,West,2022,1,2,19
2022-01-20,C,32.92,35.98,15,25,0,0,Online,North,2022,1,3,20
2022-01-21,C,59.47,54.74,8,25,0,0,Online,South,2022,1,4,21
2022-01-22,C,59.43,64.17,10,25,0,1,Online,North,2022,1,5,22
2022-01-23,C,63.33,54.49,7,25,0,1,Online,South,2022,1,6,23
2022-01-24,C,43.59,45.02,10,25,0,0,Store,East,2022,1,0,24
2022-01-25,C,43.44,42.04,13,25,0,0,Store,South,2022,1,1,25
2022-01-26,C,52.51,58.98,10,25,0,0,Online,South,2022,1,2,26
2022-01-27,C,51.58,58.07,12,25,1,0,Online,West,2022,1,3,27
2022-01-28,C,47.96,51.47,11,25,0,0,Store,North,2022,1,4,28
2022-01-29,C,60.14,55.49,11,25,0,1,Online,North,2022,1,5,29
2022-01-30,C,61.12,68.8,12,25,1,1,Store,West,2022,1,6,30
2022-01-31,C,43.59,43.52,12,25,0,0,Store,West,2022,1,0,31
2022-02-01,C,50.89,48.17,9,25,0,0,Online,West,2022,2,1,32
2022-02-02,C,69.63,79.23,7,25,0,0,Online,West,2022,2,2,33
2022-02-03,C,56.56,64.07,11,25,0,0,Online,North,2022,2,3,34
2022-02-04,C,30.0,26.18,20,25,0,0,Store,South,2022,2,4,35
2022-02-05,C,65.33,68.47,10,25,0,1,Online,West,2022,2,5,36
2022-02-06,C,55.94,58.57,10,25,0,1,Store,East,2022,2,6,37
2022-02-07,C,62.95,58.51,9,25,0,0,Store,East,2022,2,0,38
2022-02-08,C,46.32,53.09,16,25,0,0,Store,South,2022,2,1,39
2022-02-09,C,58.8,55.42,9,25,0,0,Store,South,2022,2,2,40
2022-02-10,C,60.93,56.79,8,25,1,0,Online,East,2022,2,3,41
2022-02-11,C,30.2,31.19,25,25,1,0,Store,West,2022,2,4,42
2022-02-12,C,58.72,51.9,10,25,0,1,Online,East,2022,2,5,43
2022-02-13,C,50.57,44.45,15,25,1,1,Store,West,2022,2,6,44
2022-02-14,C,54.78,49.93,9,25,0,0,Online,East,2022,2,0,45
2022-02-15,C,54.89,49.87,11,25,0,0,Online,North,2022,2,1,46
2022-02-16,C,56.02,50.97,11,25,0,0,Online,East,2022,2,2,47
2022-02-17,C,35.21,31.08,16,25,0,0,Online,West,2022,2,3,48
2022-02-18,C,50.49,45.1,13,25,0,0,Online,South,2022,2,4,49
2022-02-19,C,65.4,59.47,13,25,1,1,Store,West,2022,2,5,50
2022-02-20,C,56.78,48.32,11,25,0,1,Online,East,2022,2,6,51
2022-02-21,C,57.84,62.85,14,25,1,0,Online,North,2022,2,0,52
2022-02-22,C,59.35,64.41,13,25,0,0,Store,South,2022,2,1,53
2022-02-23,C,51.73,57.2,10,25,0,0,Store,North,2022,2,2,54
2022-02-24,C,69.27,60.4,10,25,1,0,Online,South,2022,2,3,55
2022-02-25,C,30.81,26.6,17,25,0,0,Online,North,2022,2,4,56
2022-02-26,C,54.32,54.55,15,25,0,1,Store,West,2022,2,5,57
2022-02-27,C,63.35,61.49,10,25,0,1,Store,North,2022,2,6,58
2022-02-28,C,61.44,57.22,10,25,0,0,Online,South,2022,2,0,59
2022-03-01,C,56.96,61.82,13,25,1,0,Online,North,2022,3,1,60
2022-03-02,C,63.69,54.88,11,25,0,0,Store,East,2022,3,2,61
2022-03-03,C,65.9,74.16,9,25,0,0,Online,North,2022,3,3,62
2022-03-04,C,52.11,50.94,12,25,0,0,Online,West,2022,3,4,63
2022-03-05,C,44.68,43.13,22,25,1,1,Store,North,2022,3,5,64
2022-03-06,C,43.96,49.08,21,25,0,1,Online,South,2022,3,6,65
2022-03-07,C,42.84,38.17,15,25,0,0,Store,South,2022,3,0,66
2022-03-08,C,46.91,41.05,15,25,0,0,Online,North,2022,3,1,67
2022-03-09,C,56.61,59.03,12,25,0,0,Store,South,2022,3,2,68
2022-03-10,C,52.83,56.52,11,25,0,0,Store,North,2022,3,3,69
2022-03-11,C,42.08,40.08,17,25,1,0,Store,East,2022,3,4,70
2022-03-12,C,53.1,56.14,14,25,0,1,Store,South,2022,3,5,71
2022-03-13,C,49.83,46.49,13,25,0,1,Online,South,2022,3,6,72
2022-03-14,C,57.57,61.58,9,25,0,0,Store,West,2022,3,0,73
2022-03-15,C,64.79,68.92,11,25,1,0,Online,East,2022,3,1,74
2022-03-16,C,44.5,46.5,17,25,1,0,Online,West,2022,3,2,75
2022-03-17,C,40.6,41.34,15,25,0,0,Online,North,2022,3,3,76
2022-03-18,C,49.94,46.14,14,25,0,0,Store,East,2022,3,4,77
2022-03-19,C,49.89,56.5,22,25,1,1,Online,North,2022,3,5,78
2022-03-20,C,73.11,69.58,9,25,0,1,Online,East,2022,3,6,79
2022-03-21,C,44.59,43.84,16,25,0,0,Store,East,2022,3,0,80
2022-03-22,C,44.1,39.32,12,25,0,0,Online,North,2022,3,1,81
2022-03-23,C,49.95,43.72,15,25,1,0,Online,West,2022,3,2,82
2022-03-24,C,50.06,43.21,13,25,0,0,Store,South,2022,3,3,83
2022-03-25,C,50.93,51.46,13,25,0,0,Store,West,2022,3,4,84
2022-03-26,C,39.09,40.6,29,25,1,1,Store,East,2022,3,5,85
2022-03-27,C,40.5,43.54,19,25,0,1,Store,East,2022,3,6,86
2022-03-28,C,49.13,46.82,13,25,0,0,Online,East,2022,3,0,87
2022-03-29,C,34.05,33.01,22,25,0,0,Store,West,2022,3,1,88
2022-03-30,C,40.09,45.88,17,25,0,0,Store,West,2022,3,2,89
2022-03-31,C,46.76,52.85,15,25,0,0,Online,North,2022,3,3,90
2022-04-01,C,49.51,42.52,13,25,0,0,Online,West,2022,4,4,91
2022-04-02,C,34.66,35.45,28,25,1,1,Store,West,2022,4,5,92
2022-04-03,C,62.77,58.93,9,25,0,1,Store,East,2022,4,6,93
2022-04-04,C,38.78,33.42,14,25,0,0,Store,East,2022,4,0,94
2022-04-05,C,46.0,52.53,14,25,0,0,Online,South,2022,4,1,95
2022-04-06,C,48.28,45.0,15,25,0,0,Online,West,2022,4,2,96
2022-04-07,C,45.79,39.25,17,25,1,0,Store,North,2022,4,3,97
2022-04-08,C,37.54,33.61,20,25,1,0,Store,South,2022,4,4,98
2022-04-09,C,52.24,51.08,15,25,0,1,Online,West,2022,4,5,99
2022-04-10,C,56.85,56.63,10,25,0,1,Store,South,2022,4,6,100
2022-04-11,C,31.96,27.49,24,25,0,0,Store,West,2022,4,0,101
2022-04-12,C,62.52,56.47,10,25,0,0,Store,North,2022,4,1,102
2022-04-13,C,54.35,51.18,14,25,0,0,Store,North,2022,4,2,103
2022-04-14,C,73.39,71.04,11,25,1,0,Online,South,2022,4,3,104
2022-04-15,C,52.74,53.82,14,25,1,0,Store,West,2022,4,4,105
2022-04-16,C,45.17,51.59,18,25,0,1,Online,East,2022,4,5,106
2022-04-17,C,43.75,48.43,20,25,0,1,Store,East,2022,4,6,107
2022-04-18,C,52.92,57.56,16,25,1,0,Store,East,2022,4,0,108
2022-04-19,C,47.83,48.85,13,25,0,0,Store,South,2022,4,1,109
2022-04-20,C,60.36,55.9,14,25,1,0,Online,East,2022,4,2,110
2022-04-21,C,48.82,54.26,13,25,0,0,Store,West,2022,4,3,111
2022-04-22,C,53.5,51.74,13,25,0,0,Store,East,2022,4,4,112
2022-04-23,C,54.87,47.26,12,25,0,1,Store,East,2022,4,5,113
2022-04-24,C,65.09,70.12,12,25,0,1,Store,North,2022,4,6,114
2022-04-25,C,45.58,50.23,21,25,1,0,Online,North,2022,4,0,115
2022-04-26,C,45.14,41.12,14,25,0,0,Online,West,2022,4,1,116
2022-04-27,C,58.97,56.34,11,25,0,0,Store,North,2022,4,2,117
2022-04-28,C,34.15,31.52,25,25,1,0,Store,North,2022,4,3,118
2022-04-29,C,49.42,52.53,12,25,0,0,Store,East,2022,4,4,119
2022-04-30,C,66.53,64.39,14,25,1,1,Store,North,2022,4,5,120
2022-05-01,C,42.27,42.63,17,25,0,1,Online,South,2022,5,6,121
2022-05-02,C,46.47,50.35,14,25,0,0,Online,West,2022,5,0,122
2022-05-03,C,57.27,60.72,12,25,0,0,Online,West,2022,5,1,123
2022-05-04,C,37.19,34.22,19,25,1,0,Store,South,2022,5,2,124
2022-05-05,C,48.38,51.36,14,25,0,0,Online,North,2022,5,3,125
2022-05-06,C,48.76,52.36,18,25,1,0,Store,North,2022,5,4,126
2022-05-07,C,40.18,42.42,18,25,0,1,Online,North,2022,5,5,127
2022-05-08,C,48.77,44.27,16,25,1,1,Store,West,2022,5,6,128
2022-05-09,C,55.15,49.47,11,25,0,0,Store,West,2022,5,0,129
2022-05-10,C,35.43,33.32,21,25,0,0,Online,West,2022,5,1,130
2022-05-11,C,70.21,66.57,9,25,0,0,Online,East,2022,5,2,131
2022-05-12,C,49.1,56.29,15,25,0,0,Store,North,2022,5,3,132
2022-05-13,C,39.39,36.06,17,25,1,0,Online,East,2022,5,4,133
2022-05-14,C,35.67,36.35,25,25,0,1,Store,West,2022,5,5,134
2022-05-15,C,53.48,49.76,13,25,0,1,Online,North,2022,5,6,135
2022-05-16,C,58.12,50.2,14,25,1,0,Store,West,2022,5,0,136
2022-05-17,C,51.9,52.52,12,25,0,0,Online,East,2022,5,1,137
2022-05-18,C,57.01,52.33,13,25,1,0,Store,South,2022,5,2,138
2022-05-19,C,35.39,32.53,18,25,0,0,Online,West,2022,5,3,139
2022-05-20,C,49.95,48.87,10,25,0,0,Store,West,2022,5,4,140
2022-05-21,C,50.14,56.93,12,25,0,1,Store,North,2022,5,5,141
2022-05-22,C,51.98,44.9,12,25,1,1,Online,East,2022,5,6,142
2022-05-23,C,57.2,62.16,13,25,1,0,Store,South,2022,5,0,143
2022-05-24,C,59.75,60.74,8,25,0,0,Store,South,2022,5,1,144
2022-05-25,C,61.21,70.06,10,25,0,0,Online,East,2022,5,2,145
2022-05-26,C,47.72,45.41,12,25,0,0,Online,North,2022,5,3,146
2022-05-27,C,64.02,54.69,7,25,0,0,Online,North,2022,5,4,147
2022-05-28,C,45.26,49.15,22,25,1,1,Online,East,2022,5,5,148
2022-05-29,C,32.04,32.66,19,25,0,1,Store,South,2022,5,6,149
2022-05-30,C,64.32,72.57,8,25,0,0,Store,South,2022,5,0,150
2022-05-31,C,50.47,56.29,10,25,0,0,Store,East,2022,5,1,151
2022-06-01,C,55.89,55.28,10,25,0,0,Store,North,2022,6,2,152
2022-06-02,C,42.71,46.78,14,25,0,0,Store,West,2022,6,3,153
2022-06-03,C,41.57,38.28,14,25,1,0,Online,South,2022,6,4,154
2022-06-04,C,61.36,59.29,9,25,0,1,Online,North,2022,6,5,155
2022-06-05,C,33.68,30.14,20,25,0,1,Online,East,2022,6,6,156
2022-06-06,C,50.59,52.87,8,25,0,0,Online,North,2022,6,0,157
2022-06-07,C,55.34,61.71,10,25,1,0,Store,North,2022,6,1,158
2022-06-08,C,49.79,54.03,11,25,0,0,Store,North,2022,6,2,159
2022-06-09,C,63.23,71.34,9,25,0,0,Store,West,2022,6,3,160
2022-06-10,C,52.75,50.69,10,25,0,0,Online,East,2022,6,4,161
2022-06-11,C,58.28,55.57,11,25,0,1,Online,West,2022,6,5,162
2022-06-12,C,67.85,67.99,9,25,1,1,Online,South,2022,6,6,163
2022-06-13,C,31.94,35.24,19,25,0,0,Online,West,2022,6,0,164
2022-06-14,C,62.97,71.4,7,25,0,0,Store,West,2022,6,1,165
2022-06-15,C,43.48,44.63,12,25,0,0,Online,South,2022,6,2,166
2022-06-16,C,44.97,38.57,9,25,0,0,Store,South,2022,6,3,167
2022-06-17,C,56.44,56.72,13,25,1,0,Online,West,2022,6,4,168
2022-06-18,C,42.74,44.52,12,25,0,1,Online,South,2022,6,5,169
2022-06-19,C,38.64,37.64,15,25,0,1,Online,North,2022,6,6,170
2022-06-20,C,48.19,46.54,11,25,0,0,Online,West,2022,6,0,171
2022-06-21,C,60.29,67.46,8,25,0,0,Online,West,2022,6,1,172
2022-06-22,C,38.9,35.94,13,25,0,0,Store,North,2022,6,2,173
2022-06-23,C,30.0,34.2,20,25,0,0,Store,North,2022,6,3,174
2022-06-24,C,30.0,26.2,20,25,1,0,Online,North,2022,6,4,175
2022-06-25,C,37.97,39.08,18,25,0,1,Store,North,2022,6,5,176
2022-06-26,C,72.56,73.3,8,25,1,1,Store,West,2022,6,6,177
2022-06-27,C,40.62,39.34,13,25,0,0,Online,North,2022,6,0,178
2022-06-28,C,41.93,36.5,10,25,0,0,Online,East,2022,6,1,179
2022-06-29,C,61.15,54.88,7,25,0,0,Store,East,2022,6,2,180
2022-06-30,C,36.71,32.56,13,25,0,0,Store,West,2022,6,3,181
2022-07-01,C,55.25,50.68,7,25,0,0,Online,West,2022,7,4,182
2022-07-02,C,63.44,68.19,8,25,0,1,Online,South,2022,7,5,183
2022-07-03,C,61.66,55.72,7,25,0,1,Online,East,2022,7,6,184
2022-07-04,C,57.95,55.42,7,25,0,0,Online,West,2022,7,0,185
2022-07-05,C,65.43,74.58,6,25,0,0,Store,East,2022,7,1,186
2022-07-06,C,51.88,58.92,8,25,0,0,Online,South,2022,7,2,187
2022-07-07,C,31.1,27.58,13,25,0,0,Store,South,2022,7,3,188
2022-07-08,C,64.12,63.37,6,25,0,0,Store,East,2022,7,4,189
2022-07-09,C,32.58,29.79,17,25,0,1,Store,West,2022,7,5,190
2022-07-10,C,48.5,47.91,8,25,0,1,Online,South,2022,7,6,191
2022-07-11,C,51.95,45.89,8,25,0,0,Store,East,2022,7,0,192
2022-07-12,C,43.53,49.57,9,25,0,0,Online,South,2022,7,1,193
2022-07-13,C,57.02,53.88,8,25,0,0,Online,South,2022,7,2,194
2022-07-14,C,30.0,29.05,14,25,0,0,Online,West,2022,7,3,195
2022-07-15,C,70.52,70.87,7,25,1,0,Online,North,2022,7,4,196
2022-07-16,C,52.73,46.63,7,25,0,1,Store,East,2022,7,5,197
2022-07-17,C,48.47,50.5,10,25,0,1,Store,South,2022,7,6,198
2022-07-18,C,53.17,46.85,7,25,0,0,Online,North,2022,7,0,199
2022-07-19,C,50.52,52.16,11,25,1,0,Online,West,2022,7,1,200
2022-07-20,C,45.29,40.6,8,25,0,0,Store,East,2022,7,2,201
2022-07-21,C,50.07,53.05,7,25,0,0,Store,South,2022,7,3,202
2022-07-22,C,41.74,41.32,10,25,0,0,Store,East,2022,7,4,203
2022-07-23,C,36.64,39.99,11,25,0,1,Online,West,2022,7,5,204
2022-07-24,C,34.26,39.26,16,25,0,1,Online,North,2022,7,6,205
2022-07-25,C,65.58,69.2,7,25,1,0,Online,East,2022,7,0,206
2022-07-26,C,37.71,34.17,11,25,0,0,Store,West,2022,7,1,207
2022-07-27,C,34.33,29.67,11,25,0,0,Online,North,2022,7,2,208
2022-07-28,C,67.5,71.02,6,25,0,0,Store,East,2022,7,3,209
2022-07-29,C,58.72,58.43,6,25,0,0,Online,North,2022,7,4,210
2022-07-30,C,45.81,45.12,10,25,0,1,Online,South,2022,7,5,211
2022-07-31,C,47.87,48.08,10,25,1,1,Online,East,2022,7,6,212
2022-08-01,C,54.3,60.86,7,25,0,0,Online,North,2022,8,0,213
2022-08-02,C,54.38,61.67,7,25,0,0,Online,West,2022,8,1,214
2022-08-03,C,50.55,52.15,9,25,0,0,Online,North,2022,8,2,215
2022-08-04,C,37.62,33.76,10,25,0,0,Store,East,2022,8,3,216
2022-08-05,C,69.75,72.29,5,25,0,0,Store,West,2022,8,4,217
2022-08-06,C,37.35,38.67,14,25,0,1,Online,South,2022,8,5,218
2022-08-07,C,51.97,59.52,9,25,0,1,Online,North,2022,8,6,219
2022-08-08,C,41.9,42.87,8,25,0,0,Online,South,2022,8,0,220
2022-08-09,C,39.82,36.66,9,25,0,0,Online,South,2022,8,1,221
2022-08-10,C,48.0,50.4,9,25,0,0,Store,West,2022,8,2,222
2022-08-11,C,66.97,61.11,3,25,0,0,Store,South,2022,8,3,223
2022-08-12,C,50.75,50.47,7,25,0,0,Online,West,2022,8,4,224
2022-08-13,C,36.56,41.24,13,25,0,1,Online,East,2022,8,5,225
2022-08-14,C,44.82,42.32,7,25,0,1,Store,North,2022,8,6,226
2022-08-15,C,48.91,53.31,8,25,0,0,Online,West,2022,8,0,227
2022-08-16,C,59.55,66.99,6,25,0,0,Online,East,2022,8,1,228
2022-08-17,C,46.67,53.6,9,25,0,0,Online,South,2022,8,2,229
2022-08-18,C,51.3,56.57,6,25,0,0,Store,North,2022,8,3,230
2022-08-19,C,43.89,42.21,8,25,0,0,Online,North,2022,8,4,231
2022-08-20,C,39.59,44.33,12,25,0,1,Online,West,2022,8,5,232
2022-08-21,C,57.87,56.81,7,25,0,1,Store,South,2022,8,6,233
2022-08-22,C,33.95,36.6,11,25,0,0,Store,West,2022,8,0,234
2022-08-23,C,44.84,51.17,10,25,1,0,Online,East,2022,8,1,235
2022-08-24,C,48.29,45.6,7,25,0,0,Online,East,2022,8,2,236
2022-08-25,C,45.31,42.47,6,25,0,0,Online,South,2022,8,3,237
2022-08-26,C,44.7,50.99,8,25,0,0,Online,North,2022,8,4,238
2022-08-27,C,40.21,35.1,8,25,0,1,Online,North,2022,8,5,239
2022-08-28,C,58.76,63.9,8,25,1,1,Store,West,2022,8,6,240
2022-08-29,C,39.78,40.39,10,25,1,0,Online,South,2022,8,0,241
2022-08-30,C,47.6,48.81,7,25,0,0,Online,West,2022,8,1,242
2022-08-31,C,68.66,66.8,4,25,0,0,Store,West,2022,8,2,243
2022-09-01,C,50.3,43.95,5,25,0,0,Online,West,2022,9,3,244
2022-09-02,C,55.4,59.95,7,25,1,0,Online,East,2022,9,4,245
2022-09-03,C,67.08,57.76,7,25,1,1,Store,West,2022,9,5,246
2022-09-04,C,42.94,46.41,9,25,0,1,Store,North,2022,9,6,247
2022-09-05,C,58.19,49.76,5,25,0,0,Store,South,2022,9,0,248
2022-09-06,C,59.25,52.46,5,25,0,0,Online,South,2022,9,1,249
2022-09-07,C,31.37,29.19,10,25,0,0,Online,North,2022,9,2,250
2022-09-08,C,68.24,58.94,4,25,0,0,Online,East,2022,9,3,251
2022-09-09,C,50.7,52.54,7,25,0,0,Online,West,2022,9,4,252
2022-09-10,C,54.67,62.67,7,25,0,1,Online,North,2022,9,5,253
2022-09-11,C,30.0,34.25,15,25,0,1,Online,West,2022,9,6,254
2022-09-12,C,61.1,67.55,5,25,0,0,Online,West,2022,9,0,255
2022-09-13,C,44.63,42.79,9,25,1,0,Store,North,2022,9,1,256
2022-09-14,C,61.67,57.66,5,25,1,0,Online,North,2022,9,2,257
2022-09-15,C,44.4,49.69,7,25,0,0,Store,West,2022,9,3,258
2022-09-16,C,43.6,37.99,8,25,1,0,Store,East,2022,9,4,259
2022-09-17,C,55.12,49.54,7,25,0,1,Store,South,2022,9,5,260
2022-09-18,C,69.74,79.76,5,25,0,1,Online,South,2022,9,6,261
2022-09-19,C,34.93,31.4,10,25,0,0,Online,West,2022,9,0,262
2022-09-20,C,38.26,37.66,8,25,0,0,Online,South,2022,9,1,263
2022-09-21,C,48.98,48.67,6,25,0,0,Online,West,2022,9,2,264
2022-09-22,C,53.79,61.26,6,25,0,0,Store,West,2022,9,3,265
2022-09-23,C,52.17,59.66,6,25,0,0,Online,East,2022,9,4,266
2022-09-24,C,42.99,42.96,8,25,0,1,Online,East,2022,9,5,267
2022-09-25,C,60.05,63.39,6,25,0,1,Online,West,2022,9,6,268
2022-09-26,C,54.08,46.95,5,25,0,0,Online,North,2022,9,0,269
2022-09-27,C,54.54,50.36,6,25,1,0,Online,South,2022,9,1,270
2022-09-28,C,46.9,42.12,6,25,0,0,Store,North,2022,9,2,271
2022-09-29,C,55.83,63.66,5,25,0,0,Online,South,2022,9,3,272
2022-09-30,C,54.25,61.7,6,25,0,0,Online,West,2022,9,4,273
2022-10-01,C,55.67,62.17,7,25,0,1,Store,West,2022,10,5,274
2022-10-02,C,52.96,58.06,8,25,0,1,Store,South,2022,10,6,275
2022-10-03,C,54.67,48.37,6,25,0,0,Store,West,2022,10,0,276
2022-10-04,C,63.18,70.2,4,25,0,0,Store,North,2022,10,1,277
2022-10-05,C,45.89,49.87,7,25,0,0,Store,West,2022,10,2,278
2022-10-06,C,38.21,38.74,11,25,1,0,Online,West,2022,10,3,279
2022-10-07,C,49.43,54.37,7,25,0,0,Online,East,2022,10,4,280
2022-10-08,C,53.18,51.27,7,25,0,1,Store,South,2022,10,5,281
2022-10-09,C,51.44,52.53,8,25,1,1,Online,West,2022,10,6,282
2022-10-10,C,39.92,45.07,8,25,0,0,Online,North,2022,10,0,283
2022-10-11,C,49.37,55.78,6,25,0,0,Online,West,2022,10,1,284
2022-10-12,C,35.89,30.76,13,25,1,0,Online,West,2022,10,2,285
2022-10-13,C,55.74,59.88,7,25,1,0,Online,West,2022,10,3,286
2022-10-14,C,55.1,52.66,7,25,1,0,Online,North,2022,10,4,287
2022-10-15,C,49.15,51.25,8,25,0,1,Store,South,2022,10,5,288
2022-10-16,C,61.68,52.75,6,25,0,1,Store,North,2022,10,6,289
